PDS,1.0000,0.0000,5,0,0
PDP,0.5455,0.0909,6,1,4
FRS,0.6154,0.0000,8,0,5
PDL,0.0000,0.0000,0,0,2
PDK,0.8750,0.1250,7,1,0
IMT,0.7500,0.0000,3,0,1
FRU,0.0000,0.0000,0,0,3
CLT,0.4123,0.1473,764,273,816
CLU,0.0000,1.0000,0,1,0
CLQ,0.1111,0.5556,2,10,6
ZEE,0.0000,1.0000,0,1,0
UUS,0.0000,0.0000,0,0,1
JYV,1.0000,0.0000,1,0,0
YWS,0.8000,0.2000,4,1,0
SWO,0.3333,0.1667,2,1,3
SWA,1.0000,0.0000,1,0,0
SWD,1.0000,0.0000,2,0,0
SWF,0.7039,0.0987,107,15,30
YWG,0.2429,0.0714,17,5,48
BPS,0.2000,0.0000,1,0,4
BPT,0.7455,0.1455,41,8,6
GYE,0.2835,0.0236,36,3,88
GYD,0.3846,0.0000,5,0,8
TGU,0.2830,0.0755,15,4,34
TGZ,0.4545,0.0455,10,1,11
GYN,0.0000,0.0000,0,0,8
GYM,1.0000,0.0000,3,0,0
TGD,0.3333,0.0000,1,0,2
GYY,1.0000,0.0000,7,0,0
MLB,0.5612,0.2554,156,71,51
DHN,0.7273,0.1136,32,5,7
MLA,0.3571,0.0238,15,1,26
GOI,0.5208,0.0000,25,0,23
MLE,0.6286,0.0000,22,0,13
MLH,0.6667,0.3333,2,1,0
MLI,0.5347,0.0486,77,7,60
GOA,0.6818,0.3182,15,7,0
MLM,0.2917,0.0972,21,7,44
MLS,1.0000,0.0000,4,0,0
MLU,0.7206,0.1029,49,7,12
GOT,0.4091,0.0000,9,0,13
UDI,0.0000,0.0000,0,0,2
NRN,0.0000,1.0000,0,1,0
NRT,0.5173,0.0000,209,0,195
DNR,1.0000,0.0000,1,0,0
ADM,1.0000,0.0000,7,0,0
RIX,0.4390,0.0000,18,0,23
RIW,0.5455,0.0909,6,1,4
HSI,1.0000,0.0000,1,0,0
RIO,1.0000,0.0000,1,0,0
HSV,0.4773,0.1364,84,24,68
RIH,1.0000,0.0000,1,0,0
RIF,1.0000,0.0000,16,0,0
RIC,0.4903,0.0989,352,71,295
KNO,0.0000,0.0000,0,0,1
HAJ,0.5652,0.1739,13,4,6
HAK,0.2000,0.0000,1,0,4
HAM,0.3649,0.0811,27,6,41
HAN,0.5816,0.0000,57,0,41
GDQ,1.0000,0.0000,1,0,0
EQS,0.0000,0.0000,0,0,1
BNK,1.0000,0.0000,2,0,0
XIY,0.1500,0.0000,3,0,17
BNA,0.5732,0.0892,1214,189,715
HAU,0.5000,0.0000,1,0,1
BNE,0.2619,0.1071,22,9,53
YEI,1.0000,0.0000,1,0,0
LXV,1.0000,0.0000,1,0,0
LXR,0.4762,0.0000,10,0,11
SYD,0.4780,0.0692,152,22,144
YEA,0.4000,0.6000,2,3,0
VQS,0.5000,0.0333,15,1,14
YEG,0.1523,0.0795,23,12,116
SYR,0.5099,0.0795,231,36,186
SYQ,0.0000,1.0000,0,1,0
SYX,0.1250,0.0000,1,0,7
RGS,1.0000,0.0000,1,0,0
EMA,1.0000,0.0000,8,0,0
EMT,0.0000,1.0000,0,4,0
RGN,0.4048,0.0000,17,0,25
LDB,0.0000,0.0000,0,0,4
LDE,1.0000,0.0000,3,0,0
LDJ,0.0000,1.0000,0,1,0
LDY,1.0000,0.0000,2,0,0
YKA,0.7368,0.0526,14,1,4
VGO,0.0000,0.0000,0,0,5
YKF,1.0000,0.0000,4,0,0
FOR,0.2000,0.4000,1,2,2
VGA,0.0000,0.0000,0,0,14
YKM,0.7619,0.0317,48,2,13
FOD,0.9091,0.0000,10,0,1
FOE,1.0000,0.0000,11,0,0
LJG,0.0000,0.0000,0,0,1
FOC,0.0667,0.0000,1,0,14
YKZ,0.8750,0.1250,7,1,0
FON,0.0000,1.0000,0,1,0
LJU,0.5455,0.1818,6,2,3
BRC,0.6250,0.0625,10,1,5
LPI,1.0000,0.0000,2,0,0
ILG,0.4815,0.5185,13,14,0
COS,0.5571,0.0833,234,35,151
COR,0.0000,0.1538,0,2,11
COU,0.7928,0.0541,88,6,17
ILO,0.3636,0.0000,4,0,7
ILM,0.5160,0.1920,129,48,73
FSM,0.7231,0.0769,47,5,13
PER,0.1707,0.0732,7,3,31
PEN,0.4474,0.0000,17,0,21
COE,0.5000,0.5000,2,2,0
PEI,0.4839,0.0323,15,1,15
ILP,1.0000,0.0000,1,0,0
PEK,0.2791,0.0000,91,0,235
COK,0.3810,0.0000,24,0,39
PEG,1.0000,0.0000,5,0,0
COO,1.0000,0.0000,4,0,0
ZTH,1.0000,0.0000,1,0,0
WAG,1.0000,0.0000,1,0,0
WAW,0.3919,0.0135,29,1,44
WAT,0.6667,0.3333,4,2,0
WAS,0.1235,0.8765,10,71,0
RUH,0.2049,0.0082,25,1,96
RUI,1.0000,0.0000,12,0,0
PRY,0.0000,1.0000,0,3,0
RUT,0.8125,0.0469,52,3,9
YNY,1.0000,0.0000,1,0,0
MKG,0.6000,0.2000,12,4,4
DIN,1.0000,0.0000,1,0,0
JHB,1.0000,0.0000,1,0,0
GNV,0.6644,0.0934,192,27,70
DIJ,1.0000,0.0000,4,0,0
DIK,0.8333,0.0833,10,1,1
AIT,1.0000,0.0000,1,0,0
MKL,0.9600,0.0400,24,1,0
JHM,0.6250,0.3333,15,8,1
GNB,0.0000,1.0000,0,1,0
YNT,0.0000,0.0000,0,0,4
MKT,1.0000,0.0000,2,0,0
GND,0.3421,0.0789,13,3,22
GNE,0.0000,1.0000,0,1,0
AID,1.0000,0.0000,1,0,0
AIA,1.0000,0.0000,1,0,0
NSI,0.1667,0.0000,1,0,5
JAX,0.5536,0.1313,852,202,485
NSN,0.8182,0.0000,9,0,2
MRU,0.3077,0.1538,4,2,7
NSV,0.0000,1.0000,0,1,0
DLI,1.0000,0.0000,1,0,0
UTH,0.2857,0.0000,2,0,5
IRS,1.0000,0.0000,2,0,0
UTN,0.0000,1.0000,0,1,0
UTP,1.0000,0.0000,6,0,0
IRK,1.0000,0.0000,2,0,0
CHO,0.5061,0.1098,83,18,63
XVE,0.5000,0.5000,1,1,0
HBA,0.3333,0.3810,7,8,6
SDU,0.1463,0.0732,6,3,32
PWT,1.0000,0.0000,1,0,0
SDQ,0.2463,0.0926,117,44,314
SDR,1.0000,0.0000,1,0,0
SDX,1.0000,0.0000,86,0,0
SDY,1.0000,0.0000,1,0,0
SDE,0.5000,0.0000,1,0,1
SDF,0.5837,0.1252,387,83,193
PWM,0.6261,0.0935,221,33,99
PWK,1.0000,0.0000,2,0,0
SDJ,0.5000,0.0000,2,0,2
NAG,0.0000,0.0000,0,0,5
HBE,0.1429,0.0000,1,0,6
HBG,0.0000,1.0000,0,1,0
JAI,0.6897,0.0000,20,0,9
NAN,0.5405,0.0270,20,1,16
BOW,0.2500,0.7500,1,3,0
BOH,0.6667,0.3333,2,1,0
NAS,0.1256,0.0332,53,14,355
NAP,0.6667,0.0813,82,10,31
ILE,0.9444,0.0556,17,1,0
NAV,1.0000,0.0000,1,0,0
BOM,0.2934,0.0000,71,0,171
BON,0.1935,0.4194,6,13,12
BOO,0.0000,0.0000,0,0,2
FSD,0.5556,0.0889,100,16,64
BOB,0.4444,0.0000,4,0,5
BOC,1.0000,0.0000,4,0,0
BOD,0.4348,0.1739,10,4,9
BOG,0.3343,0.0241,111,8,213
SXB,0.8667,0.0000,13,0,2
SXF,0.2500,0.0278,9,1,26
LYS,0.5610,0.1463,23,6,12
LCI,1.0000,0.0000,1,0,0
LYX,1.0000,0.0000,1,0,0
SXM,0.2103,0.2024,53,51,148
SXR,0.0000,0.0000,0,0,1
LYG,0.0000,0.0000,0,0,1
VVI,0.3182,0.0000,7,0,15
SXZ,1.0000,0.0000,1,0,0
LYH,0.5000,0.1000,30,6,24
SVO,0.3377,0.0000,52,0,102
PEW,0.0000,0.0000,0,0,1
YVR,0.4107,0.0764,543,101,678
BQN,0.1964,0.3750,22,42,48
SVG,0.2500,0.0000,2,0,6
SVD,0.2308,0.0000,3,0,10
BQK,0.8679,0.0377,46,2,5
SVX,0.3333,0.0000,1,0,2
JVL,1.0000,0.0000,5,0,0
SVU,0.0000,1.0000,0,1,0
SVQ,0.6627,0.1325,55,11,17
IPH,1.0000,0.0000,2,0,0
COD,0.5882,0.0588,10,1,6
LKN,1.0000,0.0000,6,0,0
LKO,0.0000,0.0000,0,0,16
FLR,0.7183,0.0751,153,16,44
VDA,1.0000,0.0000,2,0,0
SFP,0.0000,1.0000,0,1,0
FLO,0.7753,0.1124,69,10,10
FLN,0.0455,0.0909,1,2,19
LKV,1.0000,0.0000,1,0,0
VDH,1.0000,0.0000,1,0,0
FLG,0.9451,0.0251,603,16,19
WVL,0.0000,1.0000,0,1,0
WVB,0.5000,0.0000,1,0,1
TRI,0.7905,0.1081,117,16,15
KLO,0.3333,0.0000,1,0,2
TRN,0.6316,0.1053,12,2,5
FSC,0.0000,1.0000,0,1,0
TRC,0.2400,0.0800,6,2,17
TRD,0.0000,0.2500,0,1,3
TRG,0.8000,0.0000,4,0,1
TRF,1.0000,0.0000,1,0,0
TRZ,0.0000,0.0000,0,0,2
TRS,0.5556,0.1111,5,1,3
TRU,0.4286,0.0000,3,0,4
TRV,0.2273,0.0000,5,0,17
KLT,0.0000,1.0000,0,2,0
MKC,0.3396,0.6604,18,35,0
ESE,1.0000,0.0000,7,0,0
HTI,0.2500,0.0000,4,0,12
HTS,0.8148,0.1111,44,6,4
HTY,0.0000,0.0000,0,0,1
RRO,0.0000,1.0000,0,1,0
ODS,0.2941,0.0000,5,0,12
ODW,0.0000,1.0000,0,2,0
ODB,0.8333,0.1667,5,1,0
ODE,1.0000,0.0000,1,0,0
RDU,0.3548,0.1324,512,191,740
ELH,0.3600,0.0000,9,0,16
ELM,0.7021,0.1064,33,5,9
SPF,1.0000,0.0000,2,0,0
ELD,1.0000,0.0000,3,0,0
RDZ,1.0000,0.0000,1,0,0
RDD,0.8939,0.0354,177,7,14
RDG,0.8621,0.1379,25,4,0
ELY,1.0000,0.0000,1,0,0
RDM,0.6484,0.0502,142,11,66
ELS,0.5000,0.5000,2,2,0
ELP,0.5687,0.1257,294,65,158
ELQ,1.0000,0.0000,1,0,0
FBS,1.0000,0.0000,2,0,0
LEB,0.7907,0.0465,34,2,7
LED,0.2821,0.0000,11,0,28
LEE,0.0000,1.0000,0,2,0
LEI,1.0000,0.0000,1,0,0
LEJ,0.6667,0.3333,6,3,0
OZH,0.0000,0.0000,0,0,2
LEW,0.0000,1.0000,0,1,0
LEX,0.6408,0.0777,198,24,87
OZZ,1.0000,0.0000,1,0,0
USA,0.5000,0.5000,2,2,0
AZO,0.7100,0.1000,71,10,19
IQT,0.5000,0.0000,3,0,3
USM,0.4643,0.0089,52,1,59
IQQ,0.5000,0.5000,1,1,0
USH,0.6667,0.0556,12,1,5
USU,1.0000,0.0000,4,0,0
UST,0.0000,0.6000,0,3,2
AZS,1.0000,0.0000,6,0,0
SGY,0.5000,0.5000,1,1,0
SGR,0.3000,0.7000,3,7,0
SGU,0.9162,0.0270,339,10,21
SGH,0.0000,1.0000,0,1,0
PXM,0.2727,0.0000,3,0,8
SGN,0.4000,0.0000,90,0,135
SGF,0.7159,0.1250,189,33,42
ICN,0.2843,0.0000,112,0,282
FPO,0.0930,0.1395,4,6,33
CNX,0.3293,0.0061,54,1,109
CNY,0.9718,0.0141,69,1,1
CNF,0.1579,0.1053,3,2,14
CNG,0.0000,1.0000,0,1,0
FPR,0.2500,0.7500,2,6,0
CNM,0.9750,0.0000,39,0,1
ICT,0.5668,0.1205,174,37,96
ROS,0.5000,0.0000,1,0,1
ZCL,0.2564,0.0513,10,2,27
ZCO,0.5000,0.2500,2,1,1
DXR,0.2000,0.8000,1,4,0
PFO,0.8333,0.1667,5,1,0
DXB,0.4398,0.1261,307,88,303
QFL,0.0000,1.0000,0,1,0
SIT,0.3571,0.0714,5,1,8
YUM,0.5859,0.1515,58,15,26
YUL,0.4176,0.0453,304,33,391
SID,0.0000,0.0000,0,0,1
SIK,1.0000,0.0000,1,0,0
SIN,0.4433,0.0035,125,1,156
TAP,0.6429,0.0714,9,1,4
TAS,0.0000,0.0000,0,0,3
TAE,0.4286,0.0000,3,0,4
TAG,0.6667,0.0000,2,0,1
TAB,0.6316,0.1053,12,2,5
TAC,0.3333,0.0000,1,0,2
TAM,0.1111,0.2222,1,2,6
TAO,0.2500,0.0000,4,0,12
JIB,0.2222,0.0000,2,0,7
CPE,0.5714,0.1429,4,1,2
GIG,0.4167,0.0556,30,4,38
GIF,0.0000,1.0000,0,2,0
DJE,1.0000,0.0000,1,0,0
GIB,1.0000,0.0000,1,0,0
AHB,0.0000,0.0000,0,0,1
CPX,0.6364,0.0000,7,0,4
NPE,0.6667,0.1111,6,1,2
AHN,0.8421,0.1579,64,12,0
AHO,0.5000,0.0000,1,0,1
AHU,1.0000,0.0000,1,0,0
NPT,1.0000,0.0000,21,0,0
GUC,0.7500,0.0417,36,2,10
GUA,0.3226,0.0581,100,18,192
TSM,1.0000,0.0000,38,0,0
TSE,0.5000,0.0000,1,0,1
GCC,0.8000,0.0800,20,2,3
GUM,0.4333,0.3833,26,23,11
TSA,0.8718,0.0000,34,0,5
GUP,0.9688,0.0312,31,1,0
GUW,1.0000,0.0000,1,0,0
TSV,0.0000,0.0000,0,0,3
TST,0.0000,0.0000,0,0,1
TSR,0.2500,0.0000,1,0,3
HUF,0.8333,0.1667,25,5,0
HUN,1.0000,0.0000,1,0,0
HUI,1.0000,0.0000,4,0,0
HUT,1.0000,0.0000,1,0,0
PLD,0.0000,1.0000,0,1,0
KBR,0.0000,0.0000,0,0,1
KBP,0.1556,0.0000,14,0,76
KBV,0.6512,0.0000,56,0,30
HUY,0.0000,0.5000,0,1,1
GCJ,1.0000,0.0000,2,0,0
BLZ,0.5000,0.0000,2,0,2
BLV,0.0000,1.0000,0,1,0
BLQ,0.5909,0.0682,26,3,15
BLR,0.2474,0.0000,24,0,73
BLL,0.6000,0.0000,3,0,2
BLI,0.7500,0.1042,72,10,14
BLH,1.0000,0.0000,19,0,0
BLK,1.0000,0.0000,1,0,0
BLF,1.0000,0.0000,17,0,0
BLA,0.0000,0.0000,0,0,1
SHA,0.7848,0.0000,62,0,17
LZH,0.5000,0.0000,1,0,1
EKO,0.9000,0.0400,45,2,3
EKN,1.0000,0.0000,4,0,0
REX,0.0000,0.3333,0,2,4
EKI,1.0000,0.0000,16,0,0
REP,0.5660,0.0000,30,0,23
MKE,0.5763,0.1122,457,89,247
REK,0.9000,0.1000,9,1,0
REL,1.0000,0.0000,1,0,0
EKX,1.0000,0.0000,4,0,0
REC,0.0000,0.0000,0,0,7
OUL,0.0000,0.0000,0,0,1
OUA,0.0000,0.0000,0,0,2
LFK,1.0000,0.0000,3,0,0
LFT,0.6849,0.0616,100,9,37
LFW,0.5000,0.0000,1,0,1
FCO,0.4211,0.0556,235,31,292
VER,0.3750,0.0500,15,2,23
FMY,0.2069,0.7931,6,23,0
MKK,0.1818,0.4545,2,5,4
FMN,0.9412,0.0588,16,1,0
FMO,0.0000,0.0000,0,0,1
YIW,0.5000,0.0000,1,0,1
FMM,0.3333,0.6667,1,2,0
YIP,1.0000,0.0000,3,0,0
VEL,0.8125,0.0000,13,0,3
UFA,0.0000,0.0000,0,0,1
LTO,0.3846,0.3077,5,4,4
LTN,0.6667,0.0476,14,1,6
CAY,0.0000,0.0000,0,0,2
JHW,1.0000,0.0000,7,0,0
CAS,0.0000,1.0000,0,2,0
CAP,0.3333,0.0000,2,0,4
IBE,1.0000,0.0000,2,0,0
CAK,0.3774,0.1811,100,48,117
IBZ,0.4167,0.0000,5,0,7
CAN,0.1928,0.0000,32,0,134
CAC,0.0000,0.0000,0,0,1
CAE,0.5394,0.1325,171,42,104
CAD,0.8333,0.1667,5,1,0
PGF,0.5000,0.5000,1,1,0
PGD,0.3404,0.5532,16,26,5
PGA,1.0000,0.0000,151,0,0
PGH,1.0000,0.0000,1,0,0
PGV,0.6176,0.0882,42,6,20
ZRH,0.4528,0.1260,115,32,107
UDR,0.7143,0.0000,5,0,2
MBJ,0.2997,0.0680,119,27,251
RSD,0.0000,0.0000,0,0,3
OGS,0.3333,0.0000,3,0,6
OGL,1.0000,0.0000,7,0,0
UDD,0.0000,1.0000,0,1,0
RST,0.7589,0.0536,85,6,21
OGD,0.2308,0.7692,3,10,0
OGG,0.2000,0.3624,133,241,291
RSW,0.2293,0.2064,410,369,1009
OGA,1.0000,0.0000,1,0,0
JFK,0.2939,0.0456,1327,206,2982
ZNB,0.0000,1.0000,0,1,0
MIK,1.0000,0.0000,1,0,0
DKR,0.2941,0.0000,5,0,12
MIL,0.1429,0.8571,1,6,0
MIA,0.3391,0.1657,1932,944,2822
MIE,1.0000,0.0000,3,0,0
MID,0.3889,0.1019,42,11,55
PPN,0.0000,0.0000,0,0,1
MIQ,1.0000,0.0000,1,0,0
ZNZ,0.4286,0.0000,6,0,8
MIR,0.0000,0.0000,0,0,1
SOQ,0.0000,0.0000,0,0,1
AOO,0.8667,0.0667,13,1,1
NQY,0.0000,0.2500,0,1,3
AOI,0.5000,0.0000,1,0,1
AOR,0.0000,0.0000,0,0,1
MBX,1.0000,0.0000,1,0,0
NQN,0.0000,0.0000,0,0,2
GAI,0.0000,1.0000,0,4,0
URC,0.0000,0.0000,0,0,2
URO,1.0000,0.0000,3,0,0
URT,0.2727,0.0909,3,1,7
AYT,0.4444,0.0000,4,0,5
AYQ,0.3000,0.3000,3,3,4
AYS,1.0000,0.0000,1,0,0
IPC,0.7500,0.0000,6,0,2
SFY,0.0000,1.0000,0,9,0
SFT,0.0000,0.0000,0,0,2
IPN,0.0000,0.0000,0,0,1
SFS,1.0000,0.0000,2,0,0
IPL,0.8966,0.1034,26,3,0
SFO,0.4733,0.1173,2672,662,2311
IPT,0.8286,0.0571,29,2,4
SFG,0.8333,0.1667,5,1,0
SFB,0.2672,0.7328,31,85,0
SFA,1.0000,0.0000,1,0,0
HDS,0.2500,0.0000,1,0,3
NGB,0.5000,0.0000,5,0,5
NGO,0.7368,0.0000,14,0,5
HDY,1.0000,0.0000,2,0,0
KSD,1.0000,0.0000,1,0,0
KSC,0.4000,0.2000,2,1,2
NGS,0.6000,0.0000,3,0,2
HDN,0.6761,0.0704,48,5,18
SZK,0.0000,0.0000,0,0,2
YZR,1.0000,0.0000,4,0,0
BMA,0.5000,0.0000,3,0,3
BMG,0.3846,0.6154,5,8,0
BME,0.3333,0.0000,1,0,2
SZB,1.0000,0.0000,3,0,0
BMI,0.7556,0.0889,68,8,14
SZG,0.7917,0.0625,38,3,7
BML,1.0000,0.0000,2,0,0
SZZ,0.0000,0.0000,0,0,2
SZX,0.5200,0.0000,26,0,24
YZF,0.0000,0.0833,0,1,11
SHR,0.9444,0.0556,17,1,0
YTZ,0.2353,0.0588,16,4,48
SHV,0.7309,0.1004,182,25,42
YTS,1.0000,0.0000,1,0,0
JTR,0.5652,0.0652,26,3,17
YTO,0.1500,0.8500,3,17,0
YTM,0.5385,0.0000,7,0,6
SHD,0.9877,0.0123,80,1,0
SHE,0.0588,0.0000,1,0,16
SHJ,0.2500,0.4375,4,7,5
SHO,0.0000,0.0000,0,0,1
MGC,1.0000,0.0000,2,0,0
MGB,1.0000,0.0000,1,0,0
MGA,0.2995,0.1176,56,22,109
MGF,0.0000,0.0000,0,0,1
MGE,0.0000,1.0000,0,6,0
TBP,1.0000,0.0000,2,0,0
TBS,0.3023,0.0000,13,0,30
MGH,1.0000,0.0000,2,0,0
TBU,0.0000,0.0000,0,0,2
MGM,0.7399,0.0867,128,15,30
MGR,1.0000,0.0000,4,0,0
MGW,0.7460,0.0635,47,4,12
TBN,0.6667,0.2000,10,3,2
GZT,0.7143,0.0000,5,0,2
LUQ,1.0000,0.0000,1,0,0
YHM,0.8750,0.0000,7,0,1
LUX,0.7143,0.0476,15,1,5
YHZ,0.1739,0.1087,16,10,66
LUD,1.0000,0.0000,1,0,0
LUG,1.0000,0.0000,4,0,0
LUH,1.0000,0.0000,1,0,0
LUN,0.4500,0.0000,9,0,11
YHU,1.0000,0.0000,3,0,0
LOS,0.1304,0.0000,3,0,20
CMF,0.6000,0.2000,3,1,1
CCP,0.3333,0.3333,1,1,1
TLS,0.4375,0.2188,14,7,11
VTE,0.7143,0.0000,5,0,2
TLV,0.3934,0.1469,166,62,194
GTF,0.5156,0.0938,33,6,25
TLC,0.3333,0.5833,4,7,1
GTR,0.7879,0.0606,26,2,5
GTY,0.0000,1.0000,0,1,0
TLH,0.6578,0.1027,173,27,63
TLN,0.3333,0.6667,1,2,0
TLL,0.2917,0.0417,7,1,16
KEM,1.0000,0.0000,1,0,0
KEJ,0.0000,0.0000,0,0,1
HVN,0.6549,0.1947,74,22,17
KEF,0.3106,0.1389,123,55,218
HVB,0.0000,0.0000,0,0,2
HVR,1.0000,0.0000,2,0,0
WBU,0.4444,0.5556,4,5,0
PCM,0.0000,1.0000,0,18,0
RBR,0.0000,0.0000,0,0,1
RBL,1.0000,0.0000,2,0,0
RBF,1.0000,0.0000,5,0,0
RBA,0.6316,0.0000,12,0,7
OTH,0.7660,0.0638,36,3,8
LGK,0.3846,0.0000,5,0,8
LGI,0.0000,0.0000,0,0,1
OTM,0.7500,0.2500,3,1,0
LGB,0.3760,0.1929,232,119,266
LGA,0.5048,0.0335,2303,153,2106
OTP,0.2644,0.0230,23,2,62
LGP,0.0000,0.0000,0,0,1
OTS,1.0000,0.0000,4,0,0
LGW,0.2388,0.0560,64,15,189
LGU,1.0000,0.0000,2,0,0
AXA,0.6923,0.0000,9,0,4
AXN,1.0000,0.0000,1,0,0
AXM,0.7143,0.0000,5,0,2
IWD,0.9000,0.0000,9,0,1
IWK,0.0000,0.0000,0,0,1
BOS,0.3877,0.0938,1562,378,2089
IAH,0.3312,0.1055,879,280,1495
IAD,0.3698,0.0819,524,116,777
IAG,0.8182,0.0909,18,2,2
IAS,0.3333,0.0000,1,0,2
MZT,0.3667,0.1000,33,9,48
PHL,0.4923,0.0925,1507,283,1271
ZAG,0.3714,0.0000,13,0,22
ZAD,1.0000,0.0000,4,0,0
PHF,0.7836,0.0896,210,24,34
PHX,0.3338,0.1630,1579,771,2381
ZAZ,1.0000,0.0000,1,0,0
MZL,0.6000,0.0000,3,0,2
PHW,1.0000,0.0000,1,0,0
SKT,0.0000,0.0000,0,0,2
SKP,0.2857,0.1429,2,1,4
SKG,0.5000,0.0000,7,0,7
SKB,0.2500,0.0500,5,1,14
GES,0.0000,0.0000,0,0,2
MFD,0.6667,0.3333,2,1,0
MFE,0.4964,0.2117,68,29,40
GET,0.0000,0.0000,0,0,1
JUJ,1.0000,0.0000,1,0,0
MFI,1.0000,0.0000,2,0,0
MFM,0.8788,0.0000,29,0,4
JUL,0.6250,0.0000,5,0,3
MFR,0.5825,0.0842,166,24,95
GEG,0.4991,0.1203,278,67,212
GED,0.0000,1.0000,0,4,0
GEO,0.2000,0.0000,5,0,20
ZOD,0.0000,1.0000,0,3,0
MHK,0.5909,0.0909,26,4,14
MHH,0.1111,0.0000,3,0,24
MHE,1.0000,0.0000,2,0,0
GKT,1.0000,0.0000,3,0,0
MHV,1.0000,0.0000,6,0,0
MHT,0.7370,0.1141,297,46,60
AND,0.0000,1.0000,0,1,0
ANE,0.5000,0.5000,1,1,0
ANF,0.0000,0.0000,0,0,1
NVT,0.0000,0.0000,0,0,2
LYR,0.0000,0.0000,0,0,1
ANB,1.0000,0.0000,8,0,0
ANC,0.3936,0.2426,172,106,159
ANK,1.0000,0.0000,3,0,0
ANU,0.3387,0.0968,21,6,35
ANP,0.0000,1.0000,0,2,0
ANR,1.0000,0.0000,4,0,0
ANX,0.0000,0.0000,0,0,2
TMP,0.0000,0.0000,0,0,1
TMS,0.5000,0.0000,1,0,1
TMU,0.0000,1.0000,0,1,0
GWT,1.0000,0.0000,1,0,0
KHV,0.3333,0.0000,1,0,2
VUP,0.0000,0.0000,0,0,4
GWY,1.0000,0.0000,16,0,0
KHI,0.0909,0.0000,3,0,30
XMN,0.1111,0.0000,4,0,32
LYB,0.0000,0.0000,0,0,1
HER,0.2727,0.0909,3,1,7
KRR,0.0000,0.0000,0,0,5
HEZ,1.0000,0.0000,4,0,0
KRK,0.3913,0.0870,18,4,24
KRN,0.2727,0.0000,3,0,8
HEL,0.3519,0.0370,19,2,33
YYT,0.1000,0.0000,1,0,9
VVC,0.8000,0.0000,4,0,1
BJM,0.0000,0.0000,0,0,4
BJL,0.5000,0.0000,1,0,1
BJI,0.6429,0.0714,9,1,4
YYZ,0.2589,0.0751,400,116,1029
BJV,0.5000,0.0000,1,0,1
YYG,0.0909,0.0000,1,0,10
YYF,1.0000,0.0000,1,0,0
BJS,1.0000,0.0000,1,0,0
YYC,0.2922,0.1353,149,69,292
YYB,0.5000,0.0000,2,0,2
YYN,1.0000,0.0000,1,0,0
BJZ,1.0000,0.0000,1,0,0
YYJ,0.6458,0.0729,62,7,27
HYA,0.7895,0.1316,30,5,3
EIS,0.4143,0.0857,29,6,35
HYD,0.2079,0.0000,21,0,80
HYS,0.9677,0.0323,30,1,0
RCB,0.0000,1.0000,0,1,0
EIN,1.0000,0.0000,2,0,0
OKA,0.4211,0.0000,8,0,11
FAY,0.5278,0.1389,95,25,60
FAR,0.7103,0.0514,152,11,51
INN,0.7391,0.0435,17,1,5
FAT,0.6726,0.1124,419,70,134
OWB,0.8571,0.0714,12,1,1
FAJ,0.0000,1.0000,0,4,0
FAI,0.4335,0.1618,75,28,70
FAO,0.9231,0.0000,12,0,1
FAE,1.0000,0.0000,1,0,0
SVC,0.9167,0.0000,11,0,1
VKO,0.0000,0.0000,0,0,6
YOW,0.2606,0.1152,43,19,103
LVI,0.4000,0.0000,2,0,3
LVK,0.3333,0.6667,1,2,0
POU,0.8571,0.1429,12,2,0
CCU,0.3830,0.0000,18,0,29
OAM,1.0000,0.0000,3,0,0
OAK,0.5895,0.2048,708,246,247
OAJ,0.4457,0.0870,41,8,43
CCS,0.0490,0.0000,5,0,97
CCR,1.0000,0.0000,19,0,0
CCJ,0.0000,0.0000,0,0,4
CCF,1.0000,0.0000,3,0,0
OAX,0.2360,0.0899,21,8,60
PIH,0.8246,0.0000,47,0,10
PIA,0.6636,0.1273,73,14,23
PIB,0.9286,0.0000,13,0,1
MYR,0.6758,0.1172,271,47,83
PIE,0.6962,0.3038,110,48,0
MYJ,1.0000,0.0000,1,0,0
PIR,0.6800,0.0000,17,0,8
PIS,1.0000,0.0000,1,0,0
PIT,0.5390,0.1127,636,133,411
MYD,1.0000,0.0000,3,0,0
WMH,1.0000,0.0000,1,0,0
ZPM,0.0000,1.0000,0,1,0
WMB,1.0000,0.0000,1,0,0
BZG,0.0000,0.0000,0,0,1
UBS,0.0000,1.0000,0,3,0
BOI,0.5028,0.1210,270,65,202
UBJ,1.0000,0.0000,1,0,0
JDH,0.6667,0.0000,4,0,2
MWZ,0.0000,0.0000,0,0,2
GJT,0.6748,0.0736,110,12,41
DET,1.0000,0.0000,16,0,0
MWA,0.8780,0.0976,36,4,1
DEL,0.3190,0.0000,111,0,237
DEN,0.3547,0.1525,1917,824,2663
SMF,0.5688,0.1192,864,181,474
MWH,1.0000,0.0000,18,0,0
DED,0.2500,0.0000,2,0,6
AMM,0.1845,0.0774,31,13,124
AMA,0.8264,0.0579,257,18,36
DOV,1.0000,0.0000,2,0,0
AMD,0.0857,0.0000,3,0,32
BOK,1.0000,0.0000,1,0,0
AMS,0.5061,0.0630,249,31,212
NWI,1.0000,0.0000,2,0,0
UPN,0.2000,0.0000,1,0,4
UPG,0.0000,0.0000,0,0,1
EJA,1.0000,0.0000,2,0,0
VCP,0.2000,0.0000,2,0,8
IVC,1.0000,0.0000,7,0,0
